,insurance_price,registration_year,model,type,gearbox,power,mileage,fuel,brand,damage,price
45773,340.0,2000,e_klasse,station wagon,auto,170,150000,diesel,mercedes_benz,1.0,2447
67526,,99,bora,limousine,manual,101,150000,gasoline,volkswagen,0.0,1638
72684,,97,3er,station wagon,manual,170,150000,gasoline,bmw,,1638
87935,130.0,1995,3er,coupé,auto,193,150000,gasoline,bmw,0.0,2639
14147,50.0,2002,fiesta,small car,,75,150000,gasoline,ford,0.0,1000
95389,70.0,1997,arosa,small car,,0,100000,gasoline,seat,0.0,955
81601,,2016,a4,,manual,0,150000,,audi,,1001
50555,140.0,2001,bora,station wagon,manual,116,150000,diesel,volkswagen,,2093
97487,980.0,2014,leon,limousine,manual,150,60000,diesel,seat,0.0,15469
2399,50.0,1999,berlingo,bus,manual,69,150000,diesel,citroen,0.0,1456
74923,360.0,1999,transporter,bus,auto,102,150000,diesel,volkswagen,0.0,5459
81974,,6,astra,station wagon,manual,120,150000,diesel,opel,0.0,2684
65585,150.0,2001,clio,small car,manual,60,125000,gasoline,renault,,1592
33570,130.0,1997,3er,convertible,auto,150,150000,gasoline,bmw,0.0,3094
18108,,7,eos,convertible,manual,200,125000,gasoline,volkswagen,0.0,9555
78027,280.0,2009,corsa,small car,manual,80,30000,gasoline,opel,0.0,5278
93217,280.0,2007,3er,station wagon,manual,122,150000,diesel,bmw,0.0,9964
22820,30.0,1998,5er,limousine,manual,150,150000,,bmw,,1001
13186,440.0,2006,golf,limousine,manual,90,90000,diesel,volkswagen,0.0,6370
334,1400.0,2015,caddy,bus,manual,102,30000,diesel,volkswagen,0.0,19110
73099,390.0,2006,4_reihe,coupé,manual,163,125000,gasoline,peugeot,0.0,5369
35778,,1990,80,limousine,manual,90,150000,gasoline,audi,1.0,500
39926,60.0,2000,,small car,manual,125,150000,liquefied petroleum gas,mercedes_benz,0.0,1365
15215,650.0,2007,corsa,small car,manual,90,150000,gasoline,opel,1.0,3639
45531,100.0,1998,sharan,station wagon,manual,110,150000,diesel,volkswagen,1.0,1092
82324,200.0,2001,3er,station wagon,manual,231,150000,gasoline,bmw,0.0,3458
15734,,0,,,,100,150000,,audi,,1820
37657,320.0,2007,a_klasse,limousine,manual,109,150000,diesel,mercedes_benz,0.0,4076
28872,570.0,1999,3er,convertible,manual,205,150000,gasoline,bmw,0.0,6097
23714,,92,80,limousine,manual,116,150000,gasoline,audi,0.0,864
92227,350.0,1996,a8,limousine,auto,299,150000,gasoline,audi,0.0,6643
38061,470.0,2008,a4,station wagon,auto,190,150000,diesel,audi,0.0,12730
46854,,4,e_klasse,limousine,auto,204,150000,diesel,mercedes_benz,,5005
12349,870.0,2010,a5,coupé,manual,179,150000,gasoline,audi,0.0,14550
59735,,5,andere,bus,auto,136,125000,gasoline,fiat,0.0,2047
89214,70.0,1999,andere,,manual,105,150000,gasoline,honda,0.0,1355
87691,50.0,2002,twingo,small car,manual,58,150000,gasoline,renault,,1092
86543,60.0,1991,corsa,small car,manual,101,80000,gasoline,opel,0.0,1365
39458,1620.0,1990,,coupé,manual,295,70000,gasoline,sonstige_autos,0.0,49595
45897,20.0,2016,,,manual,150,150000,gasoline,audi,0.0,1729
13993,,1996,punto,small car,manual,60,150000,gasoline,fiat,,500
16941,400.0,1993,3er,convertible,manual,192,150000,gasoline,bmw,,3640
99355,200.0,2002,galaxy,bus,auto,116,150000,diesel,ford,1.0,1592
18618,240.0,2005,galaxy,bus,manual,116,150000,diesel,ford,0.0,3185
86855,870.0,2014,1er,limousine,manual,143,20000,diesel,bmw,1.0,11739
44270,1250.0,2010,m_reihe,station wagon,manual,420,50000,gasoline,bmw,0.0,45500
20087,150.0,2000,yaris,small car,manual,68,150000,gasoline,toyota,0.0,2093
94589,6210.0,1970,andere,coupé,manual,118,125000,gasoline,alfa_romeo,0.0,31668
48095,1360.0,2009,sprinter,,,0,150000,diesel,mercedes_benz,,13149
96365,140.0,2005,focus,station wagon,manual,145,150000,gasoline,ford,0.0,2639
67317,110.0,1998,a4,station wagon,manual,150,150000,diesel,audi,1.0,682
87665,190.0,2003,a4,station wagon,manual,131,150000,diesel,audi,0.0,3367
80124,480.0,2010,polo,small car,manual,69,60000,gasoline,volkswagen,0.0,8189
54415,110.0,2004,andere,bus,manual,101,150000,diesel,mazda,1.0,728
90951,100.0,2000,ypsilon,small car,auto,86,90000,gasoline,lancia,0.0,1365
49455,70.0,1997,ka,small car,manual,50,125000,gasoline,ford,0.0,800
30246,70.0,1999,punto,small car,manual,80,125000,gasoline,fiat,0.0,1092
61323,80.0,2001,e_klasse,station wagon,auto,0,150000,diesel,mercedes_benz,,1183
59034,150.0,2004,forfour,small car,manual,95,125000,gasoline,smart,0.0,1970
97361,560.0,2008,transporter,bus,manual,174,150000,diesel,volkswagen,0.0,7552
30193,630.0,2012,polo,small car,manual,90,100000,diesel,volkswagen,0.0,8645
85534,100.0,2001,mondeo,limousine,manual,125,150000,gasoline,ford,0.0,1365
36169,410.0,2011,insignia,station wagon,manual,131,150000,diesel,opel,0.0,6360
88118,100.0,2002,fiesta,small car,manual,60,80000,gasoline,ford,0.0,1774
25074,370.0,1998,4_reihe,coupé,manual,190,150000,gasoline,peugeot,0.0,4459
91402,430.0,2003,a6,limousine,auto,299,150000,gasoline,audi,0.0,5050
56419,30.0,1998,golf,small car,,75,150000,gasoline,volkswagen,0.0,627
37900,,16,espace,,manual,0,150000,,renault,,1183
72133,250.0,2006,fox,small car,manual,54,80000,gasoline,volkswagen,0.0,2502
24471,90.0,1997,passat,limousine,manual,101,150000,gasoline,volkswagen,0.0,1092
10866,,1997,golf,limousine,manual,60,150000,gasoline,volkswagen,,500
57474,,2016,c5,,auto,133,150000,diesel,citroen,,2275
32296,70.0,1999,3er,station wagon,manual,150,150000,gasoline,bmw,1.0,637
42163,60.0,2001,polo,small car,manual,50,150000,gasoline,volkswagen,0.0,1456
85021,920.0,2008,santa,,manual,155,125000,diesel,hyundai,0.0,8826
82281,480.0,2006,3er,limousine,auto,218,125000,gasoline,bmw,0.0,7826
62267,250.0,2005,touareg,,,0,150000,diesel,volkswagen,0.0,3822
11961,370.0,2012,octavia,limousine,manual,102,30000,gasoline,skoda,,9909
31269,550.0,2015,golf,limousine,manual,110,20000,gasoline,volkswagen,,15469
67765,290.0,2009,polo,limousine,manual,60,80000,gasoline,volkswagen,0.0,6279
37211,940.0,2015,corsa,small car,manual,101,20000,gasoline,opel,0.0,13631
97232,90.0,2003,corsa,small car,manual,102,100000,gasoline,opel,0.0,2002
38094,950.0,1967,mustang,coupé,manual,0,70000,gasoline,ford,0.0,15288
44283,160.0,2003,rio,small car,manual,97,60000,gasoline,kia,0.0,2138
14389,,2,punto,small car,manual,80,150000,diesel,fiat,0.0,1092
16832,40.0,2000,andere,,manual,0,125000,gasoline,hyundai,,682
66755,740.0,2005,x_reihe,limousine,auto,192,150000,gasoline,bmw,0.0,10454
20287,1620.0,2012,q5,,auto,245,80000,diesel,audi,0.0,30940
85627,160.0,2002,golf,limousine,manual,75,150000,gasoline,volkswagen,0.0,2229
54626,110.0,2003,andere,,manual,83,70000,gasoline,suzuki,0.0,2274
27265,840.0,2001,3er,convertible,manual,231,50000,gasoline,bmw,0.0,18190
57414,190.0,2004,3er,limousine,manual,116,150000,gasoline,bmw,0.0,3003
89954,30.0,2001,arosa,small car,manual,60,150000,diesel,seat,0.0,1365
33656,1960.0,2010,golf,small car,manual,271,40000,gasoline,volkswagen,0.0,24115
86715,100.0,2002,a6,station wagon,manual,155,150000,diesel,audi,1.0,1046
28503,390.0,2007,note,small car,manual,110,90000,gasoline,nissan,0.0,5005
34920,60.0,2002,corolla,limousine,manual,110,150000,gasoline,toyota,0.0,909
33818,80.0,1991,vectra,limousine,auto,90,150000,gasoline,opel,0.0,659
36581,290.0,2003,scenic,bus,manual,113,40000,gasoline,renault,0.0,3366
25582,90.0,2008,fox,,manual,54,150000,gasoline,volkswagen,0.0,1092
54830,230.0,2010,spark,small car,manual,68,90000,gasoline,chevrolet,0.0,2720
34841,220.0,2004,one,small car,manual,0,100000,gasoline,mini,,4549
66400,150.0,1999,fortwo,small car,auto,54,150000,gasoline,smart,0.0,1537
40630,,2016,passat,,manual,90,150000,,volkswagen,0.0,455
4705,470.0,2006,3er,station wagon,manual,129,150000,gasoline,bmw,0.0,7234
39468,200.0,2007,2_reihe,small car,manual,95,125000,gasoline,peugeot,0.0,3731
95393,330.0,1999,clk,coupé,manual,136,150000,gasoline,mercedes_benz,0.0,2502
92441,80.0,1995,golf,convertible,manual,90,150000,gasoline,volkswagen,0.0,1319
47809,,2016,a_klasse,,manual,85,150000,,mercedes_benz,,637
92449,70.0,2005,passat,station wagon,manual,179,150000,diesel,volkswagen,0.0,1819
47771,80.0,1996,andere,station wagon,,119,150000,gasoline,bmw,0.0,1001
58870,,16,5er,,manual,163,150000,diesel,bmw,,1365
79855,2520.0,1995,andere,coupé,auto,326,90000,gasoline,bmw,0.0,28665
39780,340.0,2010,fiesta,small car,manual,120,125000,gasoline,ford,0.0,6643
69512,,1991,golf,small car,manual,75,150000,gasoline,volkswagen,0.0,473
4670,850.0,2010,cooper,convertible,manual,174,50000,gasoline,mini,0.0,14833
32028,650.0,2006,a8,limousine,auto,232,150000,diesel,audi,0.0,10009
5952,200.0,2005,polo,small car,manual,64,150000,gasoline,volkswagen,0.0,3048
28046,160.0,2002,vectra,limousine,manual,147,90000,gasoline,opel,0.0,2548
69786,100.0,2001,golf,limousine,manual,75,150000,gasoline,volkswagen,0.0,1628
20412,220.0,2003,twingo,small car,manual,75,150000,gasoline,renault,0.0,1688
75467,810.0,2014,golf,convertible,manual,122,10000,gasoline,volkswagen,0.0,20930
88334,410.0,2004,a4,convertible,manual,163,150000,diesel,audi,0.0,5687
45856,680.0,2001,s_klasse,limousine,auto,197,150000,diesel,mercedes_benz,0.0,4504
80198,700.0,2006,eos,convertible,manual,140,100000,diesel,volkswagen,0.0,10009
78056,150.0,1999,clio,small car,manual,60,80000,gasoline,renault,1.0,591
83763,,95,,,,136,150000,gasoline,mercedes_benz,,1364
1827,210.0,2002,5er,limousine,auto,193,150000,diesel,bmw,0.0,4368
81656,1490.0,2014,q3,limousine,auto,140,20000,gasoline,audi,0.0,25480
85590,150.0,2005,carnival,bus,auto,144,150000,diesel,kia,0.0,3367
13310,70.0,1997,corsa,small car,manual,60,150000,gasoline,opel,0.0,909
72490,150.0,2001,golf,limousine,manual,75,150000,gasoline,volkswagen,0.0,2093
73702,290.0,2007,transit,bus,manual,131,150000,diesel,ford,0.0,12512
73750,650.0,2007,5er,station wagon,manual,197,150000,diesel,bmw,0.0,9099
84249,1140.0,2013,c_klasse,station wagon,auto,184,30000,gasoline,mercedes_benz,0.0,27209
75214,810.0,2011,golf,limousine,manual,122,50000,gasoline,volkswagen,0.0,10874
30383,630.0,2007,superb,limousine,manual,140,125000,diesel,skoda,,7170
8285,,2016,,,auto,220,150000,,bmw,0.0,7553
25487,50.0,1999,golf,limousine,manual,75,150000,gasoline,volkswagen,0.0,1810
40,300.0,2005,x_type,limousine,manual,131,150000,diesel,jaguar,0.0,3503
67945,450.0,2007,3er,station wagon,manual,163,150000,diesel,bmw,0.0,7269
82776,700.0,2004,c_klasse,limousine,manual,143,150000,gasoline,mercedes_benz,1.0,5278
8967,260.0,2000,passat,limousine,manual,150,150000,gasoline,volkswagen,,2730
75672,,97,1_reihe,small car,manual,60,150000,gasoline,peugeot,0.0,682
68570,140.0,1996,golf,limousine,manual,117,150000,gasoline,volkswagen,0.0,1501
36347,330.0,1998,passat,station wagon,auto,193,150000,gasoline,volkswagen,1.0,2593
86396,190.0,1998,beetle,small car,manual,116,150000,gasoline,volkswagen,1.0,1501
77862,150.0,1999,golf,small car,manual,180,150000,gasoline,volkswagen,0.0,3630
33458,,0,vito,bus,manual,122,150000,diesel,mercedes_benz,1.0,3458
64038,80.0,1998,golf,limousine,manual,101,150000,gasoline,volkswagen,0.0,1213
4912,110.0,2002,v70,station wagon,manual,200,150000,gasoline,volvo,1.0,909
56072,170.0,1998,3er,limousine,manual,150,150000,gasoline,bmw,0.0,3458
25289,,97,,small car,manual,50,150000,gasoline,ford,0.0,627
80892,770.0,2009,golf,limousine,manual,170,150000,diesel,volkswagen,0.0,7734
72254,140.0,2006,andere,small car,manual,58,125000,gasoline,daihatsu,0.0,1911
1699,50.0,2000,omega,station wagon,auto,170,150000,gasoline,opel,0.0,819
89973,380.0,1990,andere,other,auto,169,150000,gasoline,nissan,,6324
15963,310.0,2005,altea,small car,manual,140,150000,,seat,0.0,3640
89920,220.0,2001,z_reihe,convertible,manual,118,150000,gasoline,bmw,0.0,2957
22423,200.0,2003,passat,station wagon,manual,131,150000,diesel,volkswagen,0.0,3184
8633,230.0,2002,s_type,limousine,auto,0,150000,gasoline,jaguar,0.0,4549
54273,1960.0,2008,discovery,,auto,190,150000,diesel,land_rover,0.0,18700
59716,1050.0,2011,golf,limousine,manual,211,100000,gasoline,volkswagen,0.0,13377
5274,360.0,1995,3er,convertible,auto,116,100000,gasoline,bmw,0.0,3640
51804,80.0,2002,twingo,small car,manual,58,150000,gasoline,renault,,1092
70420,860.0,2012,tiguan,,manual,160,30000,gasoline,volkswagen,0.0,15469
21804,,3,3er,station wagon,auto,192,150000,gasoline,bmw,0.0,3033
7977,110.0,1993,civic,convertible,manual,145,150000,gasoline,honda,0.0,2366
61658,140.0,2009,andere,limousine,manual,150,150000,diesel,chevrolet,0.0,7098
26720,1180.0,2010,eos,convertible,manual,122,80000,gasoline,volkswagen,0.0,13640
22195,,11,z_reihe,convertible,auto,204,30000,gasoline,bmw,0.0,26844
155,,97,a4,limousine,manual,150,150000,gasoline,audi,0.0,1046
47503,100.0,2001,lupo,small car,manual,0,150000,gasoline,volkswagen,,773
69007,180.0,2003,mondeo,station wagon,auto,131,150000,diesel,ford,0.0,1819
23393,70.0,1999,polo,small car,manual,60,150000,gasoline,volkswagen,0.0,900
91571,80.0,2007,andere,small car,manual,63,125000,gasoline,hyundai,1.0,1092
48537,200.0,2002,3er,coupé,manual,170,150000,gasoline,bmw,0.0,3731
55660,80.0,1997,golf,limousine,manual,0,150000,gasoline,volkswagen,0.0,637
38359,670.0,2012,zafira,bus,manual,110,125000,diesel,opel,0.0,8190
56131,50.0,1998,punto,small car,manual,85,150000,gasoline,fiat,0.0,909
70168,740.0,2013,andere,small car,manual,70,30000,gasoline,opel,0.0,9555
3539,250.0,1999,a6,station wagon,auto,150,150000,,audi,0.0,3048
58979,230.0,2004,golf,station wagon,manual,101,150000,diesel,volkswagen,0.0,4095
16066,590.0,2012,golf,convertible,auto,160,50000,gasoline,volkswagen,0.0,11830
25656,80.0,1998,andere,station wagon,manual,90,150000,gasoline,citroen,0.0,819
99679,550.0,2007,a4,station wagon,manual,0,150000,diesel,audi,0.0,6734
17548,1250.0,2007,golf,limousine,manual,230,100000,gasoline,volkswagen,0.0,12148
23045,,2016,impreza,,manual,284,150000,gasoline,subaru,,11365
52531,640.0,2005,c_klasse,coupé,manual,218,100000,gasoline,mercedes_benz,0.0,8144
90776,220.0,2005,,convertible,manual,110,150000,gasoline,peugeot,,2729
32538,140.0,2009,andere,small car,manual,95,100000,gasoline,fiat,0.0,2912
47,890.0,2008,z_reihe,convertible,manual,150,10000,gasoline,bmw,0.0,13195
81343,150.0,1996,polo,small car,manual,60,150000,gasoline,volkswagen,0.0,1592
53187,130.0,1997,polo,small car,manual,50,150000,gasoline,volkswagen,1.0,546
41019,70.0,1998,vectra,limousine,manual,0,150000,gasoline,opel,0.0,1001
64050,110.0,2003,polo,small car,manual,54,100000,gasoline,volkswagen,0.0,1501
77830,110.0,2003,focus,limousine,manual,101,150000,gasoline,ford,0.0,1000
18745,,10,golf,limousine,manual,105,150000,diesel,volkswagen,0.0,6824
28765,760.0,2009,a6,station wagon,auto,239,125000,diesel,audi,0.0,19019
13509,350.0,2007,corsa,small car,manual,80,70000,gasoline,opel,0.0,4504
87003,30.0,1997,polo,small car,manual,75,20000,,volkswagen,0.0,773
45637,540.0,2010,leon,limousine,manual,125,90000,gasoline,seat,0.0,7279
24429,60.0,1999,golf,limousine,manual,75,150000,gasoline,volkswagen,0.0,1173
51202,110.0,2001,sharan,bus,manual,116,150000,diesel,volkswagen,0.0,2265
31697,490.0,2008,2_reihe,small car,manual,174,150000,gasoline,peugeot,0.0,5459
47322,610.0,2005,3er,limousine,manual,218,150000,gasoline,bmw,0.0,9372
40945,240.0,2006,astra,limousine,manual,140,150000,gasoline,opel,0.0,4914
47002,70.0,1999,golf,limousine,manual,68,150000,diesel,volkswagen,0.0,955
64731,80.0,1997,c_klasse,limousine,manual,122,150000,gasoline,mercedes_benz,0.0,1173
21510,430.0,2009,insignia,station wagon,manual,160,150000,diesel,opel,0.0,9099
9685,90.0,2001,3_reihe,limousine,,0,150000,gasoline,peugeot,0.0,1501
27900,20.0,2000,156,,manual,105,150000,diesel,alfa_romeo,,727
94952,,88,golf,limousine,manual,90,150000,gasoline,volkswagen,0.0,500
70066,1070.0,2014,megane,station wagon,manual,220,20000,gasoline,renault,0.0,16243
8566,180.0,2000,sharan,bus,manual,116,150000,diesel,volkswagen,0.0,2457
65446,410.0,1980,transporter,bus,manual,70,90000,,volkswagen,1.0,1638
5055,90.0,1999,v70,station wagon,manual,165,150000,gasoline,volvo,1.0,637
66952,330.0,2003,cooper,small car,manual,163,150000,gasoline,mini,0.0,4095
80406,530.0,2011,a6,station wagon,auto,170,150000,diesel,audi,,6714
55539,480.0,2006,one,small car,auto,90,70000,gasoline,mini,0.0,6825
63630,500.0,2010,tigra,convertible,manual,90,20000,gasoline,opel,0.0,7962
92630,1350.0,2014,touran,bus,auto,105,30000,diesel,volkswagen,0.0,18109
81463,,2,zafira,bus,manual,147,150000,gasoline,opel,0.0,1729
79784,40.0,2003,corsa,small car,auto,75,125000,gasoline,opel,0.0,1228
95330,130.0,2000,vectra,station wagon,manual,101,150000,gasoline,opel,0.0,1728
86464,280.0,2012,fortwo,small car,auto,71,10000,gasoline,smart,0.0,5369
36707,60.0,2002,twingo,small car,manual,75,150000,gasoline,renault,0.0,818
39271,,1999,lupo,small car,manual,50,150000,gasoline,volkswagen,0.0,455
35647,360.0,2001,3er,coupé,manual,118,150000,gasoline,bmw,0.0,2593
26735,700.0,2005,a3,other,auto,140,150000,diesel,audi,0.0,8099
21063,90.0,2000,,bus,,75,150000,,sonstige_autos,,1365
57990,80.0,2000,golf,limousine,manual,75,150000,gasoline,volkswagen,0.0,1228
40025,,10,one,small car,manual,90,125000,diesel,mini,0.0,8827
50212,180.0,2004,vectra,station wagon,manual,150,150000,diesel,opel,0.0,2912
22777,50.0,1999,andere,bus,manual,141,150000,gasoline,opel,0.0,591
81573,180.0,2009,andere,small car,manual,77,150000,gasoline,fiat,0.0,2639
25864,630.0,2008,golf,limousine,manual,80,150000,gasoline,volkswagen,0.0,6643
11149,60.0,2000,focus,station wagon,,90,150000,diesel,ford,0.0,1046
78377,410.0,2010,transit,bus,manual,75,90000,diesel,ford,0.0,5551
59481,,2016,7er,,auto,218,150000,gasoline,bmw,,2093
19064,190.0,2006,sprinter,bus,,0,150000,,mercedes_benz,0.0,4459
58148,460.0,2000,tt,convertible,manual,224,100000,gasoline,audi,0.0,6643
88068,1380.0,1998,sl,convertible,manual,204,100000,gasoline,mercedes_benz,0.0,17745
86719,220.0,2005,meriva,station wagon,manual,74,150000,gasoline,opel,0.0,3266
17404,80.0,1997,twingo,small car,manual,54,70000,gasoline,renault,0.0,1137
83796,110.0,1999,focus,station wagon,manual,116,150000,gasoline,ford,0.0,1729
97701,120.0,2001,corsa,small car,manual,58,150000,gasoline,opel,1.0,1183
47720,,2016,golf,,manual,75,150000,gasoline,volkswagen,,2002
58848,1330.0,2009,c_klasse,station wagon,manual,136,125000,diesel,mercedes_benz,0.0,13104
4023,130.0,2008,3_reihe,station wagon,manual,109,100000,diesel,peugeot,1.0,728
33810,410.0,2010,caddy,bus,manual,105,90000,diesel,volkswagen,0.0,9099
4323,870.0,2010,eos,convertible,auto,140,80000,diesel,volkswagen,0.0,12467
58615,90.0,2003,micra,small car,manual,65,100000,gasoline,nissan,0.0,1637
36573,220.0,2005,avensis,limousine,manual,147,30000,gasoline,toyota,0.0,6461
46108,240.0,2004,polo,small car,manual,64,150000,gasoline,volkswagen,0.0,3185
19560,360.0,2001,3er,coupé,manual,170,150000,gasoline,bmw,0.0,3594
68952,120.0,2004,panda,small car,,60,70000,gasoline,fiat,,1729
81512,520.0,2004,a3,limousine,manual,140,150000,diesel,audi,0.0,5642
11919,7430.0,2010,,coupé,auto,485,20000,gasoline,sonstige_autos,0.0,105560
55794,110.0,2001,e_klasse,limousine,manual,163,150000,gasoline,mercedes_benz,1.0,1137
87218,620.0,2005,3er,limousine,auto,150,100000,gasoline,bmw,0.0,7816
16589,,3,c_klasse,station wagon,manual,122,150000,,mercedes_benz,0.0,3276
42212,290.0,2006,verso,bus,manual,136,125000,diesel,toyota,0.0,5960
83203,350.0,2005,astra,coupé,manual,150,150000,diesel,opel,0.0,3731
24384,180.0,2016,,,manual,110,150000,diesel,volkswagen,1.0,3002
90474,,99,5er,limousine,manual,170,150000,gasoline,bmw,0.0,1774
80391,330.0,2006,zafira,bus,manual,0,150000,diesel,opel,1.0,3822
53555,80.0,1999,a3,limousine,manual,120,150000,gasoline,audi,,773
13758,590.0,2007,touareg,,auto,224,50000,diesel,volkswagen,0.0,19792
10522,90.0,2000,3_reihe,small car,manual,115,150000,gasoline,peugeot,0.0,709
10178,190.0,2008,c1,small car,manual,75,70000,gasoline,citroen,,2912
38082,330.0,2007,fortwo,small car,auto,71,70000,gasoline,smart,0.0,3913
61095,770.0,2011,focus,station wagon,manual,95,150000,diesel,ford,0.0,7734
61338,170.0,1997,e_klasse,limousine,auto,129,150000,diesel,mercedes_benz,1.0,1137
92896,250.0,2003,espace,bus,manual,150,150000,diesel,renault,0.0,3548
51807,480.0,2009,a_klasse,limousine,manual,95,60000,gasoline,mercedes_benz,0.0,7234
71533,170.0,2007,transit,bus,manual,131,150000,diesel,ford,0.0,2730
19583,,16,andere,,,0,5000,,suzuki,,3003
66159,90.0,1996,andere,small car,manual,86,150000,gasoline,suzuki,0.0,591
